Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020]
Ukraine,UKR,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,..,..
Ukraine,UKR,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,..,..
Ukraine,UKR,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,..,..
Ukraine,UKR,Coverage of social safety net programs in richest quintile (% of population),per_sa_allsa.cov_q5_tot,..,..
Ukraine,UKR,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..
Ukraine,UKR,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,..,..
Ukraine,UKR,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,..,..
Ukraine,UKR,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,..,..
Ukraine,UKR,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,..,..
Ukraine,UKR,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,..,..
Ukraine,UKR,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,..,..
Ukraine,UKR,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,..,..
Ukraine,UKR,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,..
Ukraine,UKR,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..
Ukraine,UKR,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,..,..
Ukraine,UKR,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,..,..
Ukraine,UKR,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,..,..
Ukraine,UKR,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,..,..
Ukraine,UKR,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..
Ukraine,UKR,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..
Ukraine,UKR,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..
Ukraine,UKR,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,..,..
Ukraine,UKR,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..
Ukraine,UKR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..
Ukraine,UKR,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,..,..
Ukraine,UKR,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,..,..
Ukraine,UKR,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,..,..
Ukraine,UKR,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,..,..
Ukraine,UKR,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,..,..
Ukraine,UKR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..
Ukraine,UKR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..
Ukraine,UKR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.6791485388474,4.00046255432033
Ukraine,UKR,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-4124000000,6224000000
Ukraine,UKR,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Ukraine,UKR,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Ukraine,UKR,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Ukraine,UKR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Ukraine,UKR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Ukraine,UKR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Ukraine,UKR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..
Ukraine,UKR,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.91049532495447,..
Ukraine,UKR,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,29855400000,..
Ukraine,UKR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.7,..
Ukraine,UKR,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,8.61604651676621,..
Ukraine,UKR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,4676859476.9,..
Ukraine,UKR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13855927908.6,..
Ukraine,UKR,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,25.8456,26.9575
Ukraine,UKR,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..
Ukraine,UKR,Deposit interest rate (%),FR.INR.DPST,12.8923166666667,6.08589166666667
Ukraine,UKR,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,1657.53,1727.18
Ukraine,UKR,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,7,..
Ukraine,UKR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.1,..
Ukraine,UKR,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,..,..
Ukraine,UKR,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,..,..
Ukraine,UKR,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..
Ukraine,UKR,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,8583313485.79333,22415174799.9922
Ukraine,UKR,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,333333.330078125,0
Ukraine,UKR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,48.5955209963403,..
Ukraine,UKR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,30.0179939493588,..
Ukraine,UKR,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,22.8100363773536,21.0178905988479
Ukraine,UKR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..
Ukraine,UKR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Ukraine,UKR,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,..,..
Ukraine,UKR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Ukraine,UKR,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,..,..
Ukraine,UKR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Ukraine,UKR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Ukraine,UKR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
Ukraine,UKR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..
Ukraine,UKR,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,64,..
Ukraine,UKR,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,70.2106,..
Ukraine,UKR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..
Ukraine,UKR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..
Ukraine,UKR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..
Ukraine,UKR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
Ukraine,UKR,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..
Ukraine,UKR,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..
Ukraine,UKR,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
Ukraine,UKR,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..
Ukraine,UKR,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..
Ukraine,UKR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
Ukraine,UKR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..
Ukraine,UKR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,..,..
Ukraine,UKR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..
Ukraine,UKR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..
Ukraine,UKR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..
Ukraine,UKR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..
Ukraine,UKR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..
Ukraine,UKR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..
Ukraine,UKR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..
Ukraine,UKR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..
Ukraine,UKR,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.560000002384186,..
Ukraine,UKR,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,0.949999988079071,..
Ukraine,UKR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.769999980926514,..
Ukraine,UKR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,13.8199996948242,..
Ukraine,UKR,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,11.4099998474121,..
Ukraine,UKR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,15.9899997711182,..
Ukraine,UKR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.9599990844727,..
Ukraine,UKR,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,13.9899997711182,..
Ukraine,UKR,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,34.810001373291,..
Ukraine,UKR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,61.2200012207031,..
Ukraine,UKR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,74.5999984741211,..
Ukraine,UKR,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,49.2000007629395,..
Ukraine,UKR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,43.19,..
Ukraine,UKR,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,45.38,..
Ukraine,UKR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,57.59,..
Ukraine,UKR,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,59.29,..
Ukraine,UKR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.72,47.52
Ukraine,UKR,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,51.7,..
Ukraine,UKR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,23.6,..
Ukraine,UKR,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,26.82,..
Ukraine,UKR,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,30.3,..
Ukraine,UKR,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,34.26,..
Ukraine,UKR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,27.04,..
Ukraine,UKR,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,30.64,..
Ukraine,UKR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..
Ukraine,UKR,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,..,..
Ukraine,UKR,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,..,..
Ukraine,UKR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..
Ukraine,UKR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,..,..
Ukraine,UKR,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..,..
Ukraine,UKR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..
Ukraine,UKR,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..
Ukraine,UKR,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..
Ukraine,UKR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,33.047448467772,..
Ukraine,UKR,Expense (current LCU),GC.XPN.TOTL.CN,1314759800000,..
Ukraine,UKR,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,247.729765,..
Ukraine,UKR,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,343.564934,..
Ukraine,UKR,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,138.6853671,..
Ukraine,UKR,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,1376534670216.83,1446939418595.02
Ukraine,UKR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,41.1986693814373,39.0405145129994
Ukraine,UKR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.33022030428225,-5.59489410926375
Ukraine,UKR,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,63556000000,60673000000
Ukraine,UKR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,45865993914.8805,43299840123.1816
Ukraine,UKR,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1292742631923.34,1220415050561.92
Ukraine,UKR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1639048000000,1637399000000
Ukraine,UKR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,63416906552.7595,60740016692.9426
Ukraine,UKR,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,76851000000,72721000000
Ukraine,UKR,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-8.01131040859723,-1.05212033469858
Ukraine,UKR,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,-351466861215.6,-265518587355.54
Ukraine,UKR,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,-318722000000,-44127000000
Ukraine,UKR,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-12331770204.5996,-1636909950.84856
Ukraine,UKR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,78.1174875792134,..
Ukraine,UKR,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,90489073331.6,..
Ukraine,UKR,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,52092964924.4,..
Ukraine,UKR,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,38396108407.2,..
Ukraine,UKR,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,22025369000,..
Ukraine,UKR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,123842830219.8,..
Ukraine,UKR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Ukraine,UKR,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,..,..
Ukraine,UKR,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,..,..
Ukraine,UKR,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..
Ukraine,UKR,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..
Ukraine,UKR,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..
Ukraine,UKR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.228,..
Ukraine,UKR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,..,..
Ukraine,UKR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,..,..
Ukraine,UKR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,93.1254446406056,93.5409534627436
Ukraine,UKR,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,5.27558726348379,0.483386474625732
Ukraine,UKR,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,140771740175.41,141452211727.513
Ukraine,UKR,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,2484452925758.49,2496462435170.05
Ukraine,UKR,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,3704903000000,3923203000000
Ukraine,UKR,Final consumption expenditure (current US$),NE.CON.TOTL.CD,143347533042.375,145532894370.769
Ukraine,UKR,Financial intermediary services indirectly Measured (FISIM) (constant LCU),NV.FSM.TOTL.KN,..,..
Ukraine,UKR,Financial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,..,..
Ukraine,UKR,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,50.3,..
Ukraine,UKR,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,36.3,..
Ukraine,UKR,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,30.1,..
Ukraine,UKR,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,18.8,..
Ukraine,UKR,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,92.8,..
Ukraine,UKR,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,24.3,..
Ukraine,UKR,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,..,..
Ukraine,UKR,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,9.9,..
Ukraine,UKR,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,16.3,..
Ukraine,UKR,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,21.5,..
Ukraine,UKR,Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,32.8,..
Ukraine,UKR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,38.6,..
Ukraine,UKR,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,17.7,..
Ukraine,UKR,"Fish species, threatened",EN.FSH.THRD.NO,..,..
Ukraine,UKR,Fixed broadband subscriptions,IT.NET.BBND,6784185,7769401
Ukraine,UKR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,16.15913118,18.61701348
Ukraine,UKR,Fixed telephone subscriptions,IT.MLT.MAIN,4182994,3314263
Ukraine,UKR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.963399994,7.941626251
Ukraine,UKR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..
Ukraine,UKR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..
Ukraine,UKR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..
Ukraine,UKR,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,..,..
Ukraine,UKR,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-5212000000,950000000
Ukraine,UKR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.78939704827761,..
Ukraine,UKR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5833000000,..
Ukraine,UKR,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.403431436135848,0.232674717973001
Ukraine,UKR,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,621000000,362000000
Ukraine,UKR,Forest area (% of land area),AG.LND.FRST.ZS,16.7138419054194,16.7241974456334
Ukraine,UKR,Forest area (sq. km),AG.LND.FRST.K2,96840,96900
Ukraine,UKR,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.274895734397042,..
Ukraine,UKR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..
Ukraine,UKR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..
Ukraine,UKR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,..,..
Ukraine,UKR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,135521189665.04,130072807270.765
Ukraine,UKR,GDP (constant LCU),NY.GDP.MKTP.KN,2608843430148.61,2503959635596.81
Ukraine,UKR,GDP (current LCU),NY.GDP.MKTP.CN,3978400333333.33,4194102000000
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,153929501862.341,155582008717.426
Ukraine,UKR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,152.496707443524,167.498786337279
Ukraine,UKR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,152.496707443524,167.498786337279
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.22148314495658,-4.02031771396206
Ukraine,UKR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3224.55994946203,3115.86076570536
Ukraine,UKR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,62074.2192425165,59981.711405867
Ukraine,UKR,GDP per capita (current LCU),NY.GDP.PCAP.CN,94661.1405161123,100468.638629156
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,3662.56308679667,3726.92714937055
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.81582477172795,-3.37097729489649
Ukraine,UKR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,12808.7989991273,12377.0172931178
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13350.4823150166,13056.7020745176
Ukraine,UKR,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,29018.5169414487,29325.1075876697
Ukraine,UKR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..
Ukraine,UKR,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..
Ukraine,UKR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,538325757854.713,516683352052.86
Ukraine,UKR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,561091520793.396,545057054931.034
Ukraine,UKR,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,3978400333333.32,4194102000000.01
Ukraine,UKR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.7709616285474,19.2584252838868
Ukraine,UKR,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-13.6294735760348,-3.04679800317095
Ukraine,UKR,General government final consumption expenditure (constant 2010 US$),NE.CON.GOVT.KD,24692823168.1733,23940482724.9589
Ukraine,UKR,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,402712529174.012,390442691876.619
Ukraine,UKR,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,746784000000,807718000000
Ukraine,UKR,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,28894047729.5942,29962644904.0156
Ukraine,UKR,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..
Ukraine,UKR,Gini index (World Bank estimate),SI.POV.GINI,26.6,..
Ukraine,UKR,GNI (constant 2010 US$),NY.GNP.MKTP.KD,139617464439.578,132112906484.752
Ukraine,UKR,GNI (constant LCU),NY.GNP.MKTP.KN,2690773452068.05,2546142080946.92
Ukraine,UKR,GNI (current LCU),NY.GNP.MKTP.CN,4097674000000,4259182000000
Ukraine,UKR,GNI (current US$),NY.GNP.MKTP.CD,158544355712.384,157996179170.917
Ukraine,UKR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,3.68473019851751,-5.37508540564686
Ukraine,UKR,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,3322.02576726229,3164.73081958046
Ukraine,UKR,GNI per capita (constant LCU),NY.GNP.PCAP.KN,64023.6432993224,60992.1810745528
Ukraine,UKR,GNI per capita (current LCU),NY.GNP.PCAP.CN,97499.1106483805,102027.613351751
